NP1,NP2,SE,Time
0.060311902921566435,0.17803295231325283,0.10216890004338175,0.0
0.0678673268937469,0.1765378398738074,0.0966288871300245,0.0008864779275523457
0.0668060652164997,0.1620128698990623,0.0918182458290155,0.0016982138767063482
0.063287514951858,0.1499613797906621,0.0881602259014189,0.0026540293022744303
0.0617726235823124,0.1402819031656809,0.0853606558605878,0.0037391366507941856
0.0607148051234588,0.1305270022177063,0.0835298384937404,0.0045863052062667855
0.0568940250825127,0.1263787868405334,0.0819854458690262,0.005338094514360517
0.0535977855939421,0.123251805264362,0.0810919385072534,0.006300363064735894
0.0542629486849029,0.12094776729034,0.0802932302034273,0.007178274981166504
0.0530975855894861,0.1174674242847332,0.0798374164667463,0.008147884125446168
0.0502666195217257,0.1163976801144422,0.079476196983134,0.009003741879729271
0.052607519649075,0.112472993348237,0.0793235354270044,0.009970273712798607
0.0481995041276776,0.112385916422226,0.0791981077995391,0.011011424214932257
0.0516668904558641,0.1119295607629363,0.0792146611538108,0.012051021228599046
0.0492111269599513,0.1116068250763897,0.0792768347946775,0.01305520807680892
0.0500700865730361,0.1091580270241943,0.0793900202105549,0.014110769199467542
0.0489841319471947,0.1098853164084625,0.0794751729587435,0.01475766699744275
0.0498211768087839,0.1087315488365312,0.0796140921075532,0.01577306344344743
0.0453898443581167,0.1099749209540467,0.0796843197002508,0.01664893641684603
0.048736621221024,0.1080184546328485,0.0798066035728374,0.01744653978646089
0.0473825225165037,0.1087339318601658,0.0799201781179832,0.01831015920758735
0.0483321663204389,0.1072578222825342,0.0801139644936336,0.019096584776312462
0.0470749354375219,0.1079732944653725,0.080187438243649,0.02001994097097857
0.0483704526413699,0.107444904715613,0.0803611127802708,0.02079365989087966
0.0474217210858942,0.1101108866824972,0.0805144297120103,0.02167740872598446
0.0495220824503124,0.1069185521741413,0.0806971719846096,0.022464330370976223
0.0483439020576133,0.1096995979971675,0.0807904964474341,0.023452302296890187
0.0478953800638084,0.1074605938957804,0.0809949429169892,0.024561010099920136
0.0482293537505874,0.1093946866018921,0.0811567490109255,0.025664256066484398
0.0492307739116135,0.1081211836026366,0.0813435208195013,0.026690348034075776
0.0505251830872117,0.1099756439458759,0.0814517960384264,0.027708635097482073
0.0495979502498364,0.1073999752527342,0.0816551775226154,0.028581396165132427
0.0516765502444484,0.1090425095352242,0.0818316937269208,0.029511705326058516
0.0527242744635977,0.1103475726264753,0.0819642639245095,0.03044378755914715
0.0509002847573335,0.1109845635138478,0.0821246056635676,0.031200949174191278
0.0546412960685466,0.1099323402669757,0.0822846811562841,0.032276944837214966
0.0503475667999837,0.1103295922954788,0.0825290236160914,0.033050152877211456
0.0567564746520326,0.1099185905354124,0.0826957911081995,0.03397711102720467
0.0578468498048467,0.1117869624359511,0.0828841757551903,0.03473875858514959
0.0560842266671613,0.1105691775540936,0.083060328430837,0.035771560591779474
0.0569425755320221,0.1112410497355488,0.0831658951052494,0.03665746058090383
0.0606308809122742,0.1120898345747636,0.0833327598796746,0.03773735333297163
0.0580948941613102,0.1107106637442213,0.0834594265766524,0.03875804455799255
0.0614864282873584,0.1107227106300379,0.0835997639992428,0.03977846712160725
0.0641450947737868,0.113689318677122,0.0835941421053392,0.04086184898893324
0.0613803378508541,0.1117799724714522,0.0835723918272859,0.0417500195638104
0.0648995105665359,0.1132816471200152,0.083645793895594,0.042510683797679895
0.0664726971576927,0.113613855635668,0.0835956320608273,0.04333067696964592
0.0679070905933578,0.114921821560768,0.083632051488274,0.044310232016313796
0.0693403242481242,0.1157823361023248,0.0835854327778984,0.045308771558753
0.0745874209345893,0.1182266663648127,0.0835953350937541,0.046303265558453925
0.07513619223596,0.1209847333879376,0.0835529353638672,0.04709620582237652
0.0789598453987671,0.1214553572951505,0.0835740814675301,0.048108593799022555
0.0787933787469347,0.1231564292370745,0.0835815568455805,0.049215177580875784
0.0834846393760817,0.1258482691629942,0.0836470688059601,0.050162597582766186
0.0773228797689749,0.1268616106386279,0.0836691262913306,0.051054067633929515
0.0901072441556674,0.1284980265567981,0.0835909164285093,0.05182032830027554
0.0856940847772496,0.1280399267474608,0.0835963847187543,0.05278321956950764
0.0879336673365865,0.1309623220968811,0.0835705690638709,0.053704918165087184
0.0865029298999258,0.1291168538618363,0.083519255201665,0.05462951580521713
0.0948601351709157,0.134872163556545,0.083514104358981,0.055580594922592194
0.0976868068920619,0.1370715372672085,0.083553595859599,0.056565659759139186
0.1019230759260563,0.1412248967323778,0.0835642713138695,0.05752177140906542
0.103628360992825,0.1449417762436311,0.0835624536705765,0.058557972836736506
0.103618567750373,0.149630027990972,0.083570666346188,0.05938646118490901
0.1093877983317145,0.1504244555358236,0.0836201830455886,0.060352407847423475
0.1107233418927035,0.1519417133245383,0.0836834933535287,0.06126682394442514
0.1138126973204141,0.1561946432484363,0.0837077627315826,0.06242339203388144
0.1233196969755636,0.1620289130330248,0.0837167895065845,0.06331845536236307
0.1244524623542774,0.1607074309363762,0.0837396559712234,0.06431294976178557
0.1245775542972931,0.1651350980368287,0.0837131030187788,0.0654157153892067
0.1322994704561246,0.1687355002227003,0.0836923972456037,0.06647616679584405
0.1385985757185488,0.173503611286961,0.0836071830559517,0.06732706966273391
0.1360809027107498,0.1749309120839035,0.0836359632614456,0.06827114188776974
0.1472285498907917,0.18228152932853,0.0835945619553393,0.06923735945208796
0.1503584092767155,0.1839527190104434,0.0835924012638754,0.07024466213246544
0.1530382779252795,0.1904776553921259,0.083563682499845,0.07112755889639055
0.1506662207886462,0.1911062753064309,0.0835760117535062,0.07208677391081948
0.1620830989250903,0.1952840716977046,0.0835283946193498,0.07290536928023399
0.1561928455056677,0.1982832085654362,0.0835314513321553,0.0735970266944204
0.1696760300842412,0.2029254199343278,0.0835434682583774,0.07444663350089327
0.1656145862303186,0.2050194505664662,0.0835703949797245,0.0753335440302005
0.1638519256514209,0.2059502655255456,0.0835363410486198,0.07630869826699115
0.1743320383465594,0.2088022444870282,0.0835139661156882,0.07736438717936796
0.1666730800890599,0.2064317937623428,0.0835925651077779,0.07844199065133713
0.1816726253603015,0.2098126055200111,0.0836664484675495,0.07949188076153395
0.1735060817693578,0.2128114943246004,0.083680774568772,0.08018493164984718
0.1934416532743142,0.2222238023658047,0.0837007788852396,0.08087959181907003
0.1899210655459684,0.2207469194870153,0.0837063034968262,0.08172529596732583
0.1907500375289968,0.2273604015785814,0.0837030214986547,0.08253071991391733
0.1889671577540109,0.2276519152064184,0.0837470801480542,0.08340649936413895
0.1988414097662782,0.2312768439149332,0.0837551699407389,0.08447897297104967
