NP1,NP2,SE,Time
0.060311902921566435,0.17803295231325283,0.10216890004338175,0.0
0.0714068202873811,0.1894143755885307,0.0952681942407148,0.06303425634188693
0.0639313055098702,0.1745992659283007,0.089764728757853,0.12726471098495545
0.0729491738449672,0.1713606761686221,0.0856594405771139,0.18950432607338677
0.0685421009185883,0.1593942823581244,0.0829228992375155,0.25226082288610846
0.0699225221508124,0.1571039335994268,0.0809992438194291,0.31634450987824736
0.0662402168232866,0.1515787940334287,0.0797024705325717,0.38099669132513947
0.0671024343640466,0.1488055454215268,0.0787621498957891,0.44322231598107686
0.0613835708871204,0.1425649243554219,0.0780587373017391,0.5071304243451252
0.0624644935927942,0.1407792700509872,0.0776661263504372,0.5702463701137661
0.0608127792092011,0.1372858920403186,0.0774112364394082,0.6330471816650254
0.0633159092676246,0.1355701397009494,0.0773406606784178,0.6950846035563802
0.0598152252737529,0.1345385274235567,0.0772717950381594,0.7588683268363796
0.0624592055466412,0.1327041136758749,0.0773358119229289,0.8207927942172832
0.0608938550257015,0.1319648816690574,0.0774187220577024,0.883511178440173
0.0618859445663866,0.1316991613249083,0.0775618909077325,0.9478732023024304
0.0581640812812342,0.1297737690752647,0.0776645186321442,1.0114364902638773
0.0609214465306198,0.1291510473676569,0.0778633329675518,1.0740430929298572
0.0568196705753908,0.1280060457324546,0.0779695140565985,1.1376473875463464
0.0590448130973818,0.1284226155230195,0.0781918092712792,1.1995503873694924
0.0554422070838042,0.1268054246734498,0.0783183121243545,1.2613443684209507
0.058852070682181,0.1273596390168976,0.0785590551384294,1.3223429909774986
0.0580359207373426,0.1253384161368607,0.0786830952128457,1.3849473460487955
0.0588199888855719,0.1285782381267692,0.0789102596635031,1.447178447478328
0.0564356959176407,0.1262836695883134,0.0790357538525538,1.50956237902441
0.0590129967168,0.127382323251411,0.0792634610361381,1.571553308731312
0.0583123996548275,0.1268252428699195,0.0793839938270171,1.6352951470565953
0.060721311119238,0.1285720749727532,0.0796428518325592,1.6973489464579152
0.0606429853703555,0.1278480485676115,0.0798113243252775,1.7602602445981947
0.0605534923125159,0.1281495946544114,0.0800827266296027,1.8227236621833554
0.0581652644775489,0.1278653760043084,0.0802675988729341,1.8864347652287805
0.0604415005481744,0.1278608287254567,0.0805188381370112,1.9485586537813453
0.0588431488948901,0.1290060726234358,0.0807464019571809,2.010301099943558
0.0613981390544296,0.1278749364827294,0.0810270665621178,2.072659321006596
0.0618848893496127,0.1277725374928593,0.0812607847688742,2.1353177749178442
0.061115313603696,0.1287374334377479,0.0815347983353951,2.199767926247387
0.0622058382619116,0.1278351372911924,0.0817420147909263,2.2632706414863253
0.063744053079617,0.1276287512635061,0.0820056959513475,2.3272428286431452
0.0652051831023655,0.1280474489826988,0.0822047150916331,2.3886823823159973
0.0663618320109653,0.1280564434963788,0.0824120902709449,2.450955915409577
0.0655999203184835,0.1286360652015916,0.0825914327825679,2.514035710629009
0.0688745608754729,0.1312140625958254,0.0827862790234624,2.5774935987349
0.067983822016167,0.1299237273999824,0.0829066428503169,2.6405558649847
0.0672027223210488,0.1314617790219091,0.0830676962863263,2.703641023492665
0.0715112838208781,0.1324393174610778,0.0831254666223141,2.767077959635129
0.0700842956738124,0.1313132040149834,0.0832610474516108,2.829808595554064
0.0721444125737811,0.1302645466523255,0.083333896546748,2.8931771656488388
0.0708264301568211,0.1319263955590608,0.0834676802132395,2.956828921773941
0.0764735362991617,0.1323541685050191,0.0835295620071549,3.018646591923703
0.0739698511945044,0.1344929091038216,0.0835935072102171,3.0815634383029713
0.0796142918171841,0.1342721971367066,0.0835430023272797,3.14206432473354
0.0824851078144812,0.1351006153598057,0.0835232079358121,3.2045832782766936
0.083199137561381,0.1385538947695201,0.0834482493504306,3.2672348964703737
0.0847628225842632,0.1397928499345577,0.0834901217077564,3.329662572605357
0.0875569622572543,0.1420251574529852,0.0834359252168914,3.392493683492029
0.089316905294084,0.1429050045409423,0.0834095821894469,3.4566253556532733
0.093208131263149,0.1471212472017696,0.0833754719370007,3.5201500170154247
0.0974511775672878,0.1478996618002226,0.0833544589565084,3.5823668332173138
0.0998833805261624,0.1503808242639866,0.0833628610766322,3.6443343115632447
0.1041206296052253,0.1522233341301668,0.0833883746443204,3.7080391171530636
0.109354472634526,0.1568752934659946,0.0833918921681017,3.7713677825660517
0.1106359155374703,0.158927826220696,0.0834602611565306,3.832780836061048
0.1149680792936631,0.1619085649469341,0.0834902445906833,3.8958940030363
0.1140138755525766,0.1632345171655181,0.0835304017071551,3.9596913166726355
0.1204843969490968,0.1689065163875308,0.0836071881760737,4.023107095622597
0.1243197966758013,0.1722089913737293,0.0836855670029194,4.085648593804392
0.1301539371320429,0.1736476743421375,0.0837632699736674,4.147906609046717
0.1251292141023612,0.1746092213421912,0.0838620012852734,4.210632627596287
0.1347327146806399,0.1812572100506205,0.0839018409541842,4.2738819779146
0.1357861691031598,0.1825426946918509,0.0840213036395752,4.3365045886432085
0.144494240151121,0.1858956100905556,0.0840861755847107,4.39904318613193
0.1437704561207602,0.1885854979377995,0.0842074098322971,4.46118466274378
0.1534545016401858,0.1935063745495551,0.0842168974182747,4.52412964856932
0.1530375981664247,0.1980696888991781,0.0842994286640237,4.5899588747884295
0.1617183739233078,0.2019646140077136,0.0843008418176826,4.654132703039586
0.1580537166232571,0.2016954253891173,0.0843655294384278,4.71876098495626
0.1700605731010137,0.2100975225137353,0.0843650327865985,4.7805516571696876
0.1662824621725457,0.2124668209278415,0.0844259929585625,4.841383744047713
0.181343195193476,0.2155987008663077,0.0844623407043018,4.904570070621124
0.1771629959864461,0.2160666921659943,0.0845556498067604,4.9680629432732095
0.1866901472013163,0.2190052313032182,0.0845221130079729,5.031591347111046
0.1891852980897438,0.2242926931500527,0.084572218521398,5.094983695468704
0.200107233024083,0.2289625634071258,0.0845561925396874,5.157855863837474
0.1964206344565739,0.2300976090438105,0.0846080286543324,5.221419960176799
0.2052583746485487,0.233607889475631,0.0845773386433503,5.2842761095903334
0.209437174115585,0.2414420785975458,0.0845900570262798,5.346342391523142
0.2114867154787555,0.2431027881724825,0.0845026463043103,5.408233047944117
0.2103285865761611,0.2435184140337131,0.0845959144457932,5.471890668146882
0.2221787009136128,0.2484025891666889,0.0845351385982195,5.534699896157454
0.2256444073375625,0.250533459096705,0.0846507919128779,5.596578012616727
0.2392389690772559,0.2576928797537573,0.0846476993592187,5.658669854269137
0.2267698390334541,0.2551520161821756,0.0847131652385008,5.722005222765236
0.2396063336881748,0.2607194387417456,0.0846566237317816,5.78434260270102
0.2403875092715685,0.2628293666177151,0.0847114602378907,5.848206953807669
0.2483797586148859,0.2696517990086536,0.0846506843903169,5.911229468624095
0.2503898708753281,0.2684313899845855,0.0847274401385038,5.973869054358117
0.2519568954342335,0.275982586362304,0.0847047221574014,6.037742435027795
0.2574271907832973,0.2774694583127453,0.0848140521214488,6.10182469001026
0.2650114105370414,0.2787585567867494,0.0848351470238922,6.165847979731871
0.2630488599630078,0.2802767606762467,0.0849080729208587,6.227622349372234
0.2672346575322792,0.2847334029234412,0.0849106585824446,6.290470269228853
0.2759789937237182,0.2890557772442537,0.0849903737611199,6.352541253063398
0.2772749183140965,0.2926602391374152,0.0849661402239197,6.416663259157369
0.2857738230737839,0.2954744391095431,0.0850371767958858,6.48064047319377
0.2901167889211928,0.2994672619811416,0.0849653670855049,6.5442323719855064
0.29143384403709,0.301808787589564,0.0849532938379414,6.607407609169371
0.3028491340750226,0.3035151461554708,0.0849078681159806,6.671142260262999
0.3018408858310381,0.3030541006987007,0.084906429361712,6.735817845698871
0.3069368537043545,0.3076083167571643,0.0848643880403618,6.797815092584389
0.311228060444704,0.3131922466610663,0.0848974486678077,6.862730598021322
0.3159809293519386,0.3162551240005405,0.0848701174568264,6.9260342678282
0.3188439028422616,0.3191814767914905,0.0849216002830567,6.988844183180219
0.3253879268382809,0.3186442515574686,0.0849206940214711,7.051924723603327
0.336090509911395,0.3218741425429368,0.0849372883367185,7.113595156030753
0.3406475071011835,0.3277763178843297,0.0849311902714733,7.176974257553548
0.3406036177801472,0.3287458878351396,0.0849482351574525,7.240043775760294
0.3365798192767576,0.3295427218000606,0.0849090508641516,7.303690468508911
0.3437842335853884,0.3345259789586142,0.0849277546696433,7.369208588529785
0.3510392793971841,0.3369780305787078,0.084905579421468,7.43419974517373
0.357244043575381,0.3369267013605164,0.0849102387324445,7.497354501558194
0.3549954026801519,0.3419321061496373,0.0849117747690302,7.560299448921003
0.3698166955669201,0.3448475496708374,0.0849089894226882,7.6244859241322045
0.3681891199908438,0.3465494952052844,0.0848965833671978,7.6892016092434945
0.3791030180643701,0.3481856441633326,0.0849014782037842,7.752742110795839
0.3847014313895078,0.354878469562407,0.0848898760074403,7.815578111117064
0.3901235163742155,0.3576012297787845,0.0848729079232904,7.880055685654531
0.3864283021516737,0.3582712846208483,0.0848286444690128,7.942941231157334
0.3993313145119481,0.3615719737546697,0.0848204471537672,8.00435757507584
0.3964303924931706,0.3637929446883596,0.0847927524141272,8.06725627700721
0.4144392652624028,0.3649560074047961,0.0847682167897318,8.12994291244312
0.4051712718810026,0.3700188339084145,0.0847415716750921,8.191141391845477
0.4205856921355699,0.3704527373060538,0.0847475724580202,8.252558728693547
0.4180011599485219,0.3750566961662609,0.0847170821317943,8.314942961967372
0.4273169213229585,0.377019277865495,0.0847112707933784,8.379244873920264
0.4282556178150027,0.3801986546293764,0.0846803657372744,8.443617783525985
0.445750526744226,0.3824834413273041,0.0846536387006834,8.506701875964346
0.4386514966949776,0.3875363471298388,0.0846463783677551,8.568656819230403
0.4575416626003785,0.3910465111449306,0.084631038482386,8.631072545884836
0.4473011039261215,0.3937293344192626,0.084625559951897,8.694812945484049
0.4690083528704162,0.3964332929989521,0.0846210644848229,8.759035981246194
0.45273478843012,0.395037196440728,0.0845944552110369,8.822796807247409
0.4799848664440341,0.4002789461252982,0.0845695970189585,8.885282218104672
0.4718189205687794,0.4022353819837589,0.0845496234232226,8.948707383732636
0.4852622180276776,0.4054463778028994,0.0845134600018735,9.012391995041048
0.4792913358743699,0.4077788780387395,0.0844848487604041,9.074461457312928
0.4926730901416543,0.4111613864884005,0.0844753253335728,9.136204972332427
0.4936273553663077,0.4131623020350561,0.0844507897091774,9.19973864623157
0.5100107569667749,0.4148079922688368,0.0844302170591731,9.262700008448599
0.5041520142503344,0.4179076131941096,0.0844077090030708,9.325103786904302
0.5138615588061753,0.4201103634322069,0.084376133210991,9.388611536259102
0.5156530677258391,0.4246718278291949,0.0843580438201336,9.452266773006485
0.5232520351828135,0.429579242781201,0.0843335184359821,9.515291714991513
0.5233543783262511,0.4317998819582945,0.0843012616676827,9.57662580277707
0.5344722148688462,0.434214727290074,0.0842727425884084,9.641346564840763
0.5396209140515648,0.436925509972476,0.0842506236615745,9.703224883802305
0.5447959715768574,0.4396935701758197,0.0842254889829107,9.7665757503419
0.5432532089506221,0.440383503600317,0.084212038422542,9.829448225031674
0.5484384702667968,0.4406723188184521,0.0841903803066838,9.892088809645218
0.5507899356260016,0.444344311980117,0.0841724291591191,9.954446392038586
0.5624073215264868,0.4475092692364457,0.0841479037749676,10.01732135311579
0.5578541368180953,0.450024365316013,0.084134222809111,10.079262381083407
0.5686698884463098,0.4519005117335737,0.0841071015231297,10.141555733802127
0.5649559824880944,0.4540078249842609,0.084086037341418,10.204419526607117
0.5757176690753844,0.4566001211437664,0.0840504371334837,10.2661772650459
0.5748781654316196,0.4576537218373379,0.0840390192615301,10.32911708682255
0.579742261444203,0.4595860444972693,0.084016705770062,10.392264195387318
0.5814355252006322,0.4611346037101075,0.0840044123572545,10.455057251719715
0.5903691075119206,0.4647270695236307,0.0839807215529813,10.517515561738364
0.5943898421587483,0.4651579351061983,0.0839658424785879,10.581960417493663
0.598383044504393,0.4697192873234425,0.0839414194968755,10.643930700415796
0.5990899783130323,0.4702874196964299,0.0839263970590674,10.707565649516107
0.6051820878984934,0.4738947295642305,0.0839000028304034,10.770042477902791
0.6039119585083809,0.4740944813117702,0.0838869618797909,10.83196541787648
0.6116060014997309,0.4772078403748662,0.0838642336584447,10.893055971939063
0.610641590182284,0.4770504545356209,0.0838513872724664,10.958015614836704
0.618734288294594,0.4817334575376228,0.0838297291566081,11.022083274909562
0.6170883101237529,0.4821722674120813,0.0838153979352637,11.085476851843968
0.6224849790184102,0.4846414379675067,0.0837902888572096,11.147217333574016
0.6216970695283603,0.4836281170838966,0.0837736023797671,11.208912041373392
0.6286045086521727,0.4862410249630035,0.0837513912907381,11.271500231346804
0.6280456034491667,0.4875274835491706,0.0837365326968325,11.333273465778518
0.6318150529986124,0.4893329808397763,0.0837097954199976,11.396920497616694
0.6319886701858292,0.4887524965789684,0.0836907844071888,11.458995201605516
0.6378567784274968,0.4903423761676043,0.083663816724866,11.522322791005758
0.6362439901086736,0.4917230137956692,0.0836471660882772,11.583750175179599
0.640844349745187,0.4920059070963258,0.083621002265101,11.647172212976978
0.6402821740832177,0.4939472916410467,0.083602103894975,11.709983679178938
0.6428133236210517,0.4947931843169732,0.0835766978498478,11.77193536190566
0.6446812844896855,0.4965137581922172,0.0835582910114293,11.835572472037997
0.6451538359949579,0.4957864394178602,0.0835339141108144,11.899153606043706
0.6454821307625975,0.4975435202741359,0.0835147341339811,11.962144357278603
0.6462041837234763,0.4971887790962264,0.0834886317522683,12.02322003736537
0.6473130226993863,0.4982646596312652,0.0834672501229955,12.086253966768764
0.6465164397734376,0.4985271764509933,0.0834405333266484,12.148658931219835
0.647772335362706,0.4990525041437211,0.0834197405114002,12.211742518717664
0.6475029239953195,0.4996911034551573,0.0833944675894437,12.27486961315289
0.6505919359967962,0.5006314937407176,0.0833730347589514,12.339341349196236
