NP1,NP2,SE,Time
0.060311902921566435,0.17803295231325283,0.10216890004338175,0.0
0.0713963622168137,0.1897266819295879,0.0952954947309644,0.013094505688466802
0.0630197381593229,0.1752082313004771,0.089805730694447,0.025793569883859786
0.0724907582009249,0.1714327039046832,0.085699572092976,0.03861810026083935
0.0687658959585986,0.1579025396962542,0.0829689854552081,0.05157144730651436
0.0684658489652226,0.1569733035405345,0.0810151981194324,0.06447279051753604
0.0667955939709227,0.1500021168824135,0.0797106524874515,0.07718652282363962
0.0663454654985281,0.1485263912644494,0.0787581971616419,0.09010592811043072
0.0619768785611055,0.1415902834679413,0.078077855837109,0.10327944767578873
0.0645169766423102,0.1407938717454922,0.0776656450589737,0.11595255118853125
0.0596166379997623,0.136826420318873,0.0774152454948968,0.12873052593938553
0.0652795677594685,0.135859757264449,0.0773388276747588,0.14167099998752908
0.0595936572099354,0.1334607759309967,0.0772817690357225,0.1545781004135637
0.0648173042586755,0.1332953616980401,0.0773252747119511,0.1674901025859604
0.0604616221107153,0.1314263675864043,0.0773789182296453,0.18047637451715198
0.0624714512095814,0.1316179635976822,0.077511063457112,0.19370631403061986
0.0568502544320077,0.1290758222751487,0.0775989145095695,0.20637350709869753
0.0611625497361678,0.130354433025762,0.0777982613376601,0.21915909807792977
0.0568736471107915,0.127905291035512,0.0779153124456115,0.232018274211764
0.0585526433758334,0.1296725393889321,0.0781372850926092,0.2448768001664195
0.0566127471093066,0.1285554762576866,0.0782635677804406,0.2576971350205711
0.0579826255882364,0.130030876563028,0.0784631091731654,0.2704455295358619
0.0568595703756816,0.1264595838585217,0.0785789775329458,0.28348613032595804
0.0598070570252386,0.1288348795855874,0.0787936181653079,0.296657864762937
0.0594749262373939,0.1270614484266539,0.0789088516299662,0.30925074399343316
0.0606149774257323,0.1284374558724936,0.0791184591824492,0.3223803661634527
0.0586430671089509,0.1279574003218801,0.0792484846794277,0.33540852173725644
0.0595211330728536,0.1278241578221735,0.0794701142782547,0.34828411366609285
0.0602898673733648,0.1271860969681486,0.0795976616362083,0.36112343033553485
