NP1,NP2,SE,Time
0.0701316595652393,0.1663407033803074,0.1026480512959213,0.2751211826867343
0.0619641693366724,0.1586742500023816,0.1027806317337539,0.2846370558636837
0.0710288288282431,0.1666116832809244,0.1025122247007708,0.2945047202621467
0.0630331589442999,0.1599568661498119,0.1026399922239684,0.30411727968058194
0.0703419655739667,0.1663073082493482,0.1023714315873266,0.31366463218876117
0.06324977927284,0.159647305975469,0.1025009809129636,0.3233355311068228
0.0693628363606198,0.165473771343,0.1022287030677845,0.3327571830701971
0.063577888291286,0.1610202225770781,0.1023613142263489,0.3422042845807797
0.0684908427149508,0.1664931287618347,0.1020637327384816,0.3516329356380145
0.0637925872419721,0.1615709575108761,0.1021873734433856,0.36118307712984443
0.0699518731194634,0.1664860290987724,0.101861815609171,0.370854899997539
0.0644059073383236,0.1616080606301945,0.1019718572701697,0.38048122809020823
0.0725160051689856,0.1665985868526332,0.1016508256237609,0.39029254341052044
0.066469487382691,0.1612786769084773,0.1017400795896332,0.39983771423549935
0.0685975984418508,0.1655543485554215,0.1013913583237064,0.4093240436817338
0.0675326287648509,0.161082611660359,0.1014772330090903,0.4193393141392413
0.0702051818941099,0.1649801909847767,0.1010828812163247,0.42863490552099665
0.0669102196202466,0.1614989677055645,0.1011651308553663,0.43793209109615516
0.071275652373232,0.1643816669798515,0.1007761756711384,0.4477305191198394
0.0676988959530933,0.1607605350774231,0.100830950735784,0.45703931932675723
0.0721168161919082,0.1638228323106982,0.1004427635698489,0.46670449240117806
0.0689873603147688,0.1601691799507288,0.1004931250893717,0.4762720414135545
0.071925728980542,0.164017228268099,0.1001105188563646,0.48555263390045833
0.0689411914621576,0.1604040458420218,0.1001523809734466,0.49507547699797233
0.0719651843708096,0.1635671716508925,0.0997663647392193,0.5044763299830016
0.071527878267092,0.1602969603577914,0.099782493123369,0.5137829542611304
0.0724113895420351,0.1620915389366396,0.0993971117842637,0.5234899251273625
0.0695490175549355,0.1609908274299253,0.0994107313086568,0.533114273058819
0.0747007071728907,0.1638159305801734,0.0990459328597998,0.5429156171930859
0.0713811329152125,0.1604563471464185,0.0990771758439527,0.5521499591750931
0.0753864560015885,0.1644203523661408,0.0987296322060749,0.5616772133745401
0.0725046505191875,0.1604494232768368,0.0988052256865786,0.5709173782838992
0.0775618298304705,0.1664501165248752,0.0984645942133364,0.5804705163488485
0.0715708164134619,0.1606373067376436,0.0985298040865208,0.5898471210894398
0.0776110268294139,0.1658660661796199,0.0981828851035212,0.5991108692036609
0.0727278634961043,0.1610280728801386,0.0982130528620642,0.6085855187382303
0.0787074702254995,0.1664866114204932,0.0978738755034564,0.6182761820643247
0.0756373263891959,0.161272324182956,0.0978864710034591,0.6279123077067791
0.0761853338306447,0.16499390131526,0.0975727918521738,0.6372153684755044
0.0764488947054532,0.1615655599049993,0.0975829296936393,0.6466066551206733
0.0761648956110431,0.1663506183688265,0.097284385622845,0.656290690154282
0.0811168430387967,0.1620479650668857,0.0972990496521164,0.6658692513723942
0.0778000068419057,0.1655418472734886,0.0970058407483963,0.6754673542604613
0.0796053456579984,0.1620932170244802,0.0970306938203527,0.6850600197456782
0.0793391695346704,0.1653201393675171,0.0967688405434685,0.6946041599294999
0.0783148680281105,0.1633213583762505,0.0967863206398137,0.7039439006964745
0.0802294622194865,0.1664848919443288,0.0965254094653687,0.7135715751138808
0.0796939770658577,0.1635138698619143,0.0965484397739101,0.7231077581715597
0.0817377776035982,0.1672196976423128,0.0962949937372716,0.732456693855483
0.080236089201031,0.1648896372667618,0.0963145116421537,0.7416790126941166
0.0833619372057105,0.169604937983201,0.0960426126859992,0.7513030151951547
0.0826066921658446,0.1671429674720475,0.0960349325030707,0.7609490953015317
0.0859037185935906,0.1690240275606083,0.0957499772359378,0.7704632925520002
0.0832123029291898,0.1675292438466255,0.0957572375688661,0.7800665035277451
0.0879880944447992,0.1697680665698813,0.0954842326663698,0.7894016008969592
0.088510541400231,0.1693142571726252,0.0955089935761311,0.7989691876353089
0.0868103454379013,0.1696275806262457,0.0952466487675395,0.8083262618253247
0.0889899415396866,0.1685617428091267,0.0952797964370587,0.817752082379804
0.0872298579993232,0.1696177367726711,0.0950451924492045,0.8273068327731335
0.0932502247709042,0.1688592514975619,0.0950543267467674,0.8368106320861539
0.0890581896660154,0.1693184201632245,0.0947939787857372,0.8462980811644897
0.0917011585179861,0.1699452760683671,0.0947869642186626,0.855602737741865
0.0952494828653561,0.1710570711148261,0.0945329140076337,0.8652409014362556
0.09389503691069,0.1690087329097716,0.0945138057125077,0.8750225530598212
0.0948267401851725,0.1699858928118804,0.0942578712966004,0.8847599809685158
0.0978721905198025,0.1704216874099163,0.0942477641758666,0.8947051041773413
0.096856427836333,0.1705050092323005,0.0939866379562996,0.9040169894853979
0.0982135645467781,0.1716604028707206,0.0939877131819096,0.9135250917923021
0.1002516664960707,0.1700676333103198,0.0937394794294185,0.9232258079158717
0.1006412490820029,0.170322341333562,0.093756703519666,0.9325908956407265
0.1021950728105447,0.1703876740044816,0.0935225501025437,0.9424288457322687
0.1038594079067901,0.1715830167258265,0.0935693889781633,0.9521044310378379
0.1020548853045976,0.1705619157419264,0.0933651063525107,0.961329964193462
0.1048777400043004,0.1758464845145179,0.0933931748610532,0.9711443176959342
0.104881017238953,0.174179604951066,0.0931950056610116,0.980525126406805
0.1060160236068108,0.1755587082996361,0.09320698674638,0.989529960740768
0.1081782429419791,0.1736970073073412,0.0929972460707262,0.9986363010879502
0.1084127560498312,0.1761715559035386,0.0930250995341467,1.008254805832288
0.108664038541754,0.1756870173478935,0.0928379283560586,1.017539503774778
0.1112206258935539,0.1773276337451015,0.0928779984304573,1.0271094409706834
0.1092964461779335,0.1788003304411583,0.0926761632230979,1.0369086715196685
0.1151178795425376,0.179700988317522,0.0927030438633474,1.0464014706668625
0.110804086074214,0.1812312022618418,0.092516558781601,1.0558774591196436
0.1119696393023261,0.1797713320119829,0.0925790447499068,1.0650657464090778
0.1144152490191883,0.1813579712031635,0.0924226864657276,1.0743325225992033
0.1206650681894464,0.1808756487303851,0.0924849061876919,1.0832811225167973
0.1174165377038058,0.1820074917710117,0.0923547834083963,1.092886519783896
0.118058958615302,0.1831929333404811,0.0923799027266943,1.1024889849356998
0.1189513899617042,0.1832911095787901,0.092236979642518,1.1121239724114316
0.1210711398171405,0.1855119574887407,0.092249636583984,1.1211278739746506
0.123593970848952,0.1861341395611841,0.0920891412412674,1.1306757871484792
0.121507807655763,0.1853195815490198,0.0920773239998016,1.140180583090627
0.1210762834110303,0.1871162516501021,0.0919137258631819,1.1496783607053571
0.1290193362825092,0.1898781178172072,0.0919106537900105,1.1592029502166328
0.1279390064208163,0.194055474891702,0.0917939150094982,1.1686547520155024
0.1279863090869058,0.1907758528246708,0.0918231509058458,1.1781994659042008
0.1279439481157917,0.1951199766338789,0.0917202876558242,1.1881116054243281
0.1325766975829698,0.1936997452815408,0.091751438477782,1.1975218396435479
0.1324476873078273,0.1987274166952327,0.0916455543558085,1.2069609213949815
0.1383735055215103,0.1960843071817593,0.091691225843623,1.216474586892835
0.1324328384302782,0.1995455164727298,0.0915731353509153,1.2259302544933115
0.1349223531488837,0.1967342192034523,0.0915871132838451,1.2353204520942471
0.1365480046447907,0.201443056846001,0.0914886328582147,1.245131899802219
0.1376608699698003,0.1994805490200338,0.0915342429045657,1.254611315100174
0.1380267439909275,0.2021140317539386,0.0914297002545437,1.2642184025979806
0.1431579331504258,0.2022601627470695,0.0914412102886925,1.2736202602637716
0.1387884816058751,0.2024943394844928,0.091318808653301,1.2831489852460096
0.1427159895244866,0.2028187936827293,0.0913350906411093,1.2927302574942903
0.1469461358329763,0.2075480153299336,0.0912854868996354,1.3024026010351146
0.1426542081992863,0.2044768246345433,0.0913147330362269,1.312060784835625
0.1455011784969107,0.2088486114012345,0.0912498098898719,1.3217496641962168
0.1502574847966544,0.2066630797202699,0.0913149276008611,1.3312950886284896
0.1500597509329707,0.2135675975723322,0.0912484376971887,1.3406055862984005
0.1550478218831311,0.2114682481166685,0.091272655874023,1.3502619815844241
0.1507283808743714,0.2167786799787592,0.0912209119215731,1.3598242664419937
0.1535016072954119,0.2158895470308655,0.0911991002020563,1.369245428345117
0.1530542988884979,0.2208594585729726,0.0910975272227667,1.3787655856264507
0.157009678996451,0.2164367311081078,0.0911224826971622,1.3882341978872725
0.162438770897709,0.2224951667125992,0.091054139309343,1.3979877591658312
0.1549800682655621,0.2198790409126103,0.091092355899595,1.4076295590573937
0.162371894247879,0.2282986837588618,0.0910373862703151,1.416902749214681
0.1572615808194278,0.2220995094483098,0.0910821361361782,1.426670559222074
0.167790055324238,0.2328778043189414,0.091054036906904,1.436213233220927
0.1600240543354764,0.2255977553858837,0.0910733397666641,1.445527974138705
0.1730161085032052,0.2341113666741677,0.0910517021312937,1.455292135632343
0.1641260454620105,0.2291555830735734,0.0910642771508086,1.4647915092589023
0.1763155828490062,0.2381443292991659,0.0910484252532442,1.473984521392972
0.1754866122097616,0.2359428234550021,0.0910344575605584,1.4831990368970094
0.1783142377140892,0.2407014930666889,0.0909856935190848,1.4927194129462604
0.1798172882019618,0.2379817167427058,0.0909824883227426,1.501850421131862
0.1809877442653351,0.2451225672638906,0.0909533753093219,1.5112157178009376
0.1816702750153267,0.2426284066610718,0.0909506411641994,1.5205947470196572
0.1852227765992876,0.2493543498913726,0.0909371752434648,1.530436599635638
0.1881883028762952,0.2481724972636723,0.0909207908532175,1.5400018107641538
0.1876346304207373,0.2519818955769673,0.0908923229751627,1.549410021331252
0.191053419817689,0.2497367067757865,0.0908496006775928,1.5591320347188915
0.1974091376910261,0.2547245380396927,0.0908152548995368,1.5689493444600497
0.1945576926644118,0.2537919618807012,0.0907797929348952,1.5782583831883097
0.1956045648321842,0.2600892082748047,0.0907685184263563,1.5873928813742897
0.196705948622567,0.2573321257453789,0.0907219457970782,1.5970905030832645
0.1962486553214016,0.2642340359639177,0.0906952187604872,1.6066443671616555
0.2010681719658644,0.262198760362364,0.0906427887116958,1.6158252102395732
0.1942234842283932,0.2674598641120599,0.090648881656819,1.6252954023671795
0.205331558344009,0.2691037074454555,0.0905987863836377,1.635113520635524
0.2078211081917726,0.271913051704454,0.0905808045153413,1.6449948637448748
0.209381933788414,0.2726773356458346,0.0905594126458246,1.654806692925671
0.2174445407510724,0.2785607966522412,0.0905483941433833,1.6642318362855502
0.2091088882918717,0.2761146459244815,0.0905218719116704,1.6735315071328398
0.2211453611966235,0.2827524155100121,0.0904795797043445,1.6827874952585855
0.2129532173478415,0.2780778840595726,0.0904353828116523,1.6920618392531017
0.2241196314306132,0.2864537344032248,0.0903915852884723,1.7016882887350913
0.216237854203684,0.2831752720611354,0.0903538090287083,1.711069348282741
0.2319875827549282,0.2898741664434411,0.0903165140604078,1.7205216848442777
0.2248059275985958,0.287187359864532,0.0902904219189389,1.7301492597381918
0.2378477662582365,0.2954216814245375,0.0902475562579543,1.739858282205969
0.2304654994691317,0.2923295598865101,0.090211428677459,1.7495423408135746
0.2445791001964222,0.2997422504265919,0.0901759769530612,1.758972902113439
0.2390816888655776,0.2951242824838739,0.0901513082054951,1.768399878395645
0.2475315085324184,0.3009011438609663,0.0901165016164634,1.777980616503486
0.2456062154992195,0.3003338503470851,0.0900909829286532,1.7875336098680095
0.2468313610027031,0.305552841184584,0.0900508411725472,1.7972703014513778
0.2490035417039786,0.3052599762891562,0.0900478510213271,1.8070149297981075
0.252973113964728,0.3112909577948405,0.0900231105920536,1.8166799115752954
0.2541568267430523,0.311172114915163,0.090002998753025,1.8263560373434051
0.2603112021115193,0.3174644596679026,0.0899737014152139,1.8358705713729677
0.2580208553270834,0.3178055560887395,0.0899721756188722,1.8452972029268264
0.2618221359568045,0.3230994785233052,0.0899417211334999,1.8549511160651813
0.2603435694563751,0.323273185383863,0.0899266474944724,1.8648788475305502
0.2697014201154357,0.3285623078954612,0.0898987121091007,1.8743433512114014
0.2662848324220898,0.3277223480724572,0.0898934076627581,1.8838012889485125
0.2764129032289374,0.3363477623154041,0.0898689949212896,1.8933209797462915
0.2771352557526916,0.3321714638810638,0.0898549862676281,1.9032560231958633
0.277422659474007,0.3406373578584498,0.0898194321407913,1.9128917887500039
0.2797589606932214,0.3393699318433277,0.0898164829505468,1.9221911544290642
0.2823105771985847,0.3472230635587016,0.0897881174749311,1.931819869391153
0.2943025063166828,0.345746505907732,0.0897806420968808,1.9411863174998503
0.2933860599672332,0.3530320435547467,0.0897436645761413,1.9506667810405638
0.290865114405052,0.3516269146793045,0.08973951727736,1.9600193541049438
0.2984645230484998,0.3576497607738045,0.0897138040249155,1.9696106411029175
0.299143514812997,0.3561283012358828,0.0897047926102795,1.9791495757001756
0.3009098924335928,0.3641115590240061,0.0896746350919805,1.9887663118368444
0.3005669086145627,0.3603720814845559,0.0896618245468559,1.9984445145380187
0.3067707181934093,0.3661954234783809,0.0896393574517292,2.0079888334482114
0.3090005940286899,0.3665280432912768,0.0896297418627028,2.017502871142776
0.3120759441498312,0.3720207628896378,0.0896018781590384,2.0269363778392746
0.3149278462457063,0.3719513537643856,0.0895864153907425,2.0365773848327926
0.3186408381480619,0.3769027303584456,0.0895581215968341,2.046224692068896
0.3220946191826707,0.3763626445177435,0.0895380814395128,2.0561201540496117
0.3238548613375894,0.3821103077551788,0.0895106990273119,2.0659947960123834
0.328191982344282,0.3801227950456388,0.0894938947870645,2.075689685150051
0.3308151528003952,0.3841909079778576,0.0894653961882781,2.0852745876671825
0.3349055436122902,0.3842919836140169,0.0894524525199827,2.0948456127116235
0.3299757458787645,0.3909976865686302,0.0894187313968049,2.10445910199345
0.3356702331244632,0.3911780825204943,0.0894030638236308,2.113979707477768
0.3397225547081881,0.3966239356035737,0.0893682674748431,2.123609844688337
0.3417137856779944,0.3956019194776432,0.0893519854870348,2.1329484369085625
0.3454208388667183,0.4007862089262992,0.0893180083577593,2.142338543877611
0.3470021341914769,0.3987020243394131,0.0892943329138519,2.1520049604661726
0.3525738999635764,0.4045226556141309,0.089263417617504,2.161857618880164
0.3511602333553791,0.4022144843549746,0.0892412474894506,2.171349933839312
0.3569008693180184,0.4107545488613321,0.0892171419552992,2.180948651695977
0.3592926950596319,0.4082974708020686,0.0891966307467583,2.190402537618172
0.3618847758519607,0.4136605317605175,0.0891780037430958,2.2002010281833426
0.3632386423711787,0.4121352946298401,0.0891619880016291,2.2099937055146874
0.3612835119725635,0.4186065327379817,0.0891544204613836,2.219406348184551
0.3702580872372623,0.415472901988863,0.089143852529674,2.2292079675716896
0.3649969418222777,0.421216572120632,0.0891401865223562,2.238706062980917
0.3759899751748586,0.4205345563484903,0.0891295264284515,2.2482748790528846
0.3699714757885924,0.4246549658646101,0.0891267103613778,2.2579209281317523
0.3829235544565004,0.4246855349533303,0.0891203102089374,2.2673309928471466
0.3773555425539297,0.4298440627659228,0.0891157942613755,2.276993254472061
0.3867147057102489,0.4282715515537231,0.0891065268406418,2.286782487553899
0.3806134267250935,0.4343681499735921,0.0891010175894211,2.296361185030514
0.3886025450380067,0.4321434173477411,0.0890943921516149,2.3058514450533147
0.3819250310820243,0.43676901429749,0.0890877462333208,2.315695306889381
0.3920983494174894,0.4338856893226496,0.0890787245784409,2.32526612905668
0.3894089102513053,0.439649100435945,0.0890720991406346,2.334848046402196
0.3962393851918449,0.4364412983047116,0.0890637840625841,2.3444374050565986
0.3925000818456425,0.4413844382019022,0.0890570562223388,2.3537217195822726
0.3995602589887644,0.4399067342030545,0.0890484236967272,2.363214467589427
0.3963542757765821,0.4455544828618004,0.0890430168479456,2.372414883611216
0.4001108191460958,0.4417787391823316,0.0890323977150165,2.3819539908719625
0.3995402174544512,0.4474090403687776,0.0890268884637958,2.391371286513879
0.4044713912414646,0.4430621724918426,0.0890134020625735,2.4006556943910646
0.4053240581408731,0.4483749665318456,0.0890065001381818,2.410555966847693
0.4093415031516212,0.4465193533850868,0.0889942118454963,2.4201584734536206
0.409443482206161,0.4501383267922453,0.0889852004308603,2.4299681613022717
0.413897661799282,0.4485780601439167,0.0889731579040285,2.4394060924627183
0.4138614749446566,0.4524588447850844,0.0889632658284167,2.449269865922306
0.4182807597357212,0.4513664252026365,0.0889521654040241,2.458803628347726
0.4183642809189251,0.4541762596114833,0.0889423347698757,2.4682572130749856
0.4228425570330842,0.4511263812890232,0.0889316849162149,2.4775727946900323
0.4193979320956737,0.4552419413674512,0.0889218338015787,2.487212724446501
0.424518539263306,0.4530573877218968,0.0889111020259667,2.4967854674472547
0.419600992815634,0.4564098060619331,0.0888995919918179,2.5060839732623785
0.42515226757744,0.4544746605373671,0.0888891367027913,2.51586261229487
0.4200109529568938,0.457014892104107,0.0888751587698616,2.5252320892365376
0.4275210080460376,0.4551078367415784,0.0888605561820536,2.53454858367335
0.4253655831835451,0.458591750925818,0.088847213144246,2.5440501939255724
0.4261446505452838,0.456265921634971,0.0888380276454635,2.5538528154744835
0.4276036635831248,0.4596554506784112,0.0888300812161936,2.5635691430127037
0.4266650632493085,0.4579556303672177,0.0888239677905825,2.573179967372912
0.4286349180916041,0.4597611355413931,0.0888167484186298,2.5825042160090774
0.4329622463596672,0.459724289798021,0.0888107271552139,2.5918585752581134
0.4316886015057377,0.460660504509595,0.0888035794649685,2.601269269125841
0.4354605878108097,0.4588326497458611,0.0887987665503334,2.6108889336509655
0.4338996352319334,0.4593078141238612,0.0887925200015516,2.620319170388805
0.4401973672001616,0.4592519158935975,0.0887884546247214,2.6296287700826295
0.4386106256724897,0.4603547942008754,0.0887813990966712,2.6391665287230475
0.4438135704304021,0.4607913991806121,0.0887765349808165,2.6491028008375728
0.4402871000008214,0.4621176641459469,0.0887701962698396,2.6588643487004826
0.4437207596916755,0.4618847510667245,0.0887668886710584,2.6682913800828727
0.4405071279556136,0.4631153410555041,0.0887616968673987,2.678072217543432
0.4430535076338193,0.4624721433720162,0.0887588705600811,2.6877213716785087
0.4399410193960634,0.4635299342401716,0.0887557780064219,2.697089457614715
0.4431670567176323,0.4635268477455143,0.0887553991173974,2.706256441241946
0.4423228289687783,0.4646283121425025,0.0887525216088602,2.7158952777909073
0.4438184160695375,0.4641872837570986,0.0887528083356896,2.7246911164630405
0.4446069521678408,0.4653681299478056,0.0887519276747138,2.734062069177386
0.4453325383018343,0.4656921595830366,0.0887540371649581,2.7441583756212937
0.4466028798206529,0.4667382827409616,0.088755122630812,2.7537628266932894
0.4490322168819603,0.4669488742192516,0.0887578362954467,2.7634671986948987
0.4455795556430716,0.4677454399515922,0.0887611950954474,2.7726567937430184
0.450144845153096,0.4666290041202044,0.0887661206527655,2.782525636187492
0.4475150875503038,0.468866884914399,0.0887711076515471,2.791963764417228
0.4480555963931952,0.4680611625931291,0.0887778559722802,2.801294717570398
0.4497771438955416,0.4689351765825568,0.0887837953137448,2.81094944554199
0.4494934625901411,0.4680615278554241,0.0887921615930149,2.8204476942702623
0.4483353034652157,0.46918556498455,0.0888000261003336,2.8298215013147097
0.4515809214336683,0.4688548692872282,0.0888088634308233,2.8391717320304464
0.4467921663655455,0.468793695880753,0.0888165845747273,2.848352984030257
0.4505380263873222,0.4681125866709269,0.0888241111539972,2.857917248907569
